,specz_redshift
27173,0.0792599991
27174,0.0616299994
27175,0.166549996
27176,0.168970004
27177,0.154569998
27178,0.0914200023
27179,0.460729986
27180,0.475980014
27181,0.492199987
27182,0.447820008
27183,0.0434300005
27184,0.0807399973
27185,0.270550013
27186,0.35668999
27187,0.0854900032
27188,0.373760015
27189,0.137649998
27190,0.0351100005
27191,0.49853
27192,0.0785100013
27193,0.253129989
27194,0.361259997
27195,0.221029997
27196,0.438320011
27197,0.283549994
27198,0.433310002
27199,0.388419986
27200,0.188299999
27201,0.318100005
27202,0.319689989
27203,0.473089993
27204,0.163110003
27205,0.0399300009
27206,0.274670005
27207,0.243599996
27208,0.33792001
27209,0.271629989
27210,0.25850001
27211,0.499049991
27212,0.0336199999
27213,0.243729994
27214,0.227160007
27215,0.196270004
27216,0.0898099989
27217,0.0812000036
27218,0.196999997
27219,0.156340003
27220,0.452369988
27221,0.0920599997
27222,0.299519986
27223,0.211740002
27224,0.0522500016
27225,0.133829996
27226,0.108340003
27227,0.125440001
27228,0.211439997
27229,0.421389997
27230,0.465420008
27231,0.0380799994
27232,0.13786
27233,0.354389995
27234,0.0611400008
27235,0.165319994
27236,0.153249994
27237,0.214949995
27238,0.137989998
27239,0.176459998
27240,0.0857900009
27241,0.296640009
27242,0.254339993
27243,0.471500009
27244,0.365189999
27245,0.30272001
27246,0.296200007
27247,0.499540001
27248,0.265850008
27249,0.307999998
27250,0.365170002
27251,0.0965500027
27252,0.179539993
27253,0.110600002
27254,0.12748
27255,0.480019987
27256,0.0773100033
27257,0.25861001
27258,0.280559987
27259,0.243609995
27260,0.4727
27261,0.191400006
27262,0.226480007
27263,0.450899988
27264,0.130219996
27265,0.101630002
27266,0.249540001
27267,0.151869997
27268,0.0932800025
27269,0.132479995
27270,0.213190004
27271,0.334399998
27272,0.195209995
27273,0.378329992
27274,0.0344300009
27275,0.264730006
27276,0.46013999
27277,0.117040001
27278,0.441769987
27279,0.0123399999
27280,0.0892800018
27281,0.0186400004
27282,0.0941800028
27283,0.129969999
27284,0.136000007
27285,0.441179991
27286,0.179849997
27287,0.204699993
27288,0.281509995
27289,0.364259988
27290,0.430680007
27291,0.0846600011
27292,0.370849997
27293,0.274089992
27294,0.492929995
27295,0.407240003
27296,0.0759999976
27297,0.461019993
27298,0.443589985
27299,0.464899987
27300,0.148179993
27301,0.154870003
27302,0.296829998
27303,0.142409995
27304,0.156320006
27305,0.248249993
27306,0.0764200017
27307,0.409759998
27308,0.243540004
27309,0.372990012
27310,0.472779989
27311,0.167290002
27312,0.321179986
27313,0.256119996
27314,0.448960006
27315,0.160520002
27316,0.282635897
27317,0.171629995
27318,0.113779999
27319,0.149719998
27320,0.0351199992
27321,0.49684
27322,0.32238999
27323,0.112839997
27324,0.0724100024
27325,0.188679993
27326,0.474849999
27327,0.257079989
27328,0.311830014
27329,0.164979994
27330,0.489719987
27331,0.485399991
27332,0.15332
27333,0.325230002
27334,0.459699988
27335,0.137799993
27336,0.486330003
27337,0.165879995
27338,0.209289998
27339,0.165399998
27340,0.178599998
27341,0.204510003
27342,0.28222999
27343,0.452639997
27344,0.362450004
27345,0.33355999
27346,0.0609100014
27347,0.145459995
27348,0.105779998
27349,0.383370012
27350,0.305999994
27351,0.0821800008
27352,0.491860002
27353,0.211099997
27354,0.107249998
27355,0.227510005
27356,0.452851385
27357,0.0949900001
27358,0.45302999
27359,0.0820129216
27360,0.115039997
27361,0.0624700002
27362,0.335489988
27363,0.204820007
27364,0.284799993
27365,0.266000003
27366,0.338270009
27367,0.469639987
27368,0.0746600032
27369,0.0814199969
27370,0.32367
27371,0.313140005
27372,0.306870013
27373,0.100479998
27374,0.170560002
27375,0.23432
27376,0.0532899983
27377,0.080339998
27378,0.199949995
27379,0.0971999988
27380,0.0830800012
27381,0.290259987
27382,0.35255
27383,0.127360001
27384,0.475710005
27385,0.285849988
27386,0.0805800036
27387,0.335509986
27388,0.264219999
27389,0.0895399973
27390,0.280690014
27391,0.07632
27392,0.484140009
27393,0.183060005
27394,0.477090001
27395,0.351999998
27396,0.495189995
27397,0.227400005
27398,0.299100012
27399,0.0578799993
27400,0.497420013
27401,0.0933199972
27402,0.20115
27403,0.396259993
27404,0.45945999
27405,0.133550003
27406,0.442330003
27407,0.1259
27408,0.33129999
27409,0.0755200014
27410,0.459309995
27411,0.155760005
27412,0.25018999
27413,0.272100002
27414,0.410479993
27415,0.370680004
27416,0.147689998
27417,0.396200001
27418,0.156110004
27419,0.139420003
27420,0.290590852
27421,0.277240008
27422,0.401289999
27423,0.27561
27424,0.152930006
27425,0.188979998
27426,0.0995199978
27427,0.0249499995
27428,0.384000003
27429,0.474009991
27430,0.274430007
27431,0.482089996
27432,0.322230011
27433,0.0794799998
27434,0.130500004
27435,0.159700006
27436,0.214179993
27437,0.0709699988
27438,0.434799999
27439,0.406379998
27440,0.295049995
27441,0.466690004
27442,0.0913652405
27443,0.0444899984
27444,0.108989999
27445,0.45122999
27446,0.217920005
27447,0.0543200001
27448,0.0789500028
27449,0.14384
27450,0.168410003
27451,0.440299988
27452,0.135330006
27453,0.491670012
27454,0.0555699989
27455,0.233280003
27456,0.138359994
27457,0.202079996
27458,0.261339992
27459,0.317339987
27460,0.339139998
27461,0.407860011
27462,0.285250008
27463,0.278439999
27464,0.280999988
27465,0.400189996
27466,0.138730004
27467,0.31182
27468,0.0562699996
27469,0.200509995
27470,0.461210012
27471,0.12128
27472,0.217199996
27473,0.18039
27474,0.186539993
27475,0.200340003
27476,0.14508
27477,0.495799989
27478,0.168699995
27479,0.11242
27480,0.476700008
27481,0.355569988
27482,0.173899993
27483,0.202429995
27484,0.206420004
27485,0.293570012
27486,0.468730003
27487,0.409280002
27488,0.351929992
27489,0.138099998
27490,0.0823395476
27491,0.363000005
27492,0.117210001
27493,0.265590012
27494,0.471799999
27495,0.407920003
27496,0.135790005
27497,0.193039998
27498,0.0136900004
27499,0.0822800025
27500,0.275979996
27501,0.389600009
27502,0.473989993
27503,0.107579999
27504,0.131759301
27505,0.157989994
27506,0.459679991
27507,0.498169988
27508,0.0896599963
27509,0.257420003
27510,0.106210001
27511,0.395370007
27512,0.136439994
27513,0.48973
27514,0.489199996
27515,0.322659999
27516,0.367639989
27517,0.0847000033
27518,0.359239995
27519,0.447670013
27520,0.127829999
27521,0.222939998
27522,0.340359986
27523,0.112159997
27524,0.36838001
27525,0.128419995
27526,0.414730012
27527,0.0175199993
27528,0.121679999
27529,0.0536300018
27530,0.0412600003
27531,0.101640001
27532,0.127759993
27533,0.204899997
27534,0.239160001
27535,0.420399994
27536,0.49932
27537,0.0798299983
27538,0.230100006
27539,0.486809999
27540,0.462350011
27541,0.0980768502
27542,0.486030012
27543,0.435299993
27544,0.342350006
27545,0.188409999
27546,0.0519899987
27547,0.430550009
27548,0.0782200024
27549,0.208000004
27550,0.165710002
27551,0.269730002
27552,0.452060014
27553,0.466280013
27554,0.151299998
27555,0.478109986
27556,0.260930002
27557,0.238529995
27558,0.0646699965
27559,0.0294899996
27560,0.455630004
27561,0.143270001
27562,0.472279996
27563,0.462309986
27564,0.193780005
27565,0.125740007
27566,0.313620001
27567,0.459230006
27568,0.323469996
27569,0.354490012
27570,0.256709993
27571,0.131300002
27572,0.236890003
27573,0.131400004
27574,0.14621
27575,0.0557000004
27576,0.493840009
27577,0.121119998
27578,0.29133001
27579,0.468679994
27580,0.201429993
27581,0.417549998
27582,0.431439996
27583,0.117700003
27584,0.0996700004
27585,0.188500002
27586,0.068810001
27587,0.140400007
27588,0.0918300003
27589,0.0949100032
27590,0.0505499989
27591,0.363499999
27592,0.143659994
27593,0.178279996
27594,0.150209993
27595,0.470290005
27596,0.125239998
27597,0.190740004
27598,0.489600003
27599,0.248769999
27600,0.460509986
27601,0.489600003
27602,0.448570013
27603,0.481469989
27604,0.415879995
27605,0.112439997
27606,0.381810009
27607,0.435000002
27608,0.196089998
27609,0.310169995
27610,0.222939998
27611,0.370000005
27612,0.102059998
27613,0.131099999
27614,0.204520002
27615,0.19393
27616,0.106760003
27617,0.0218000002
27618,0.416365713
27619,0.0101500005
27620,0.170100003
27621,0.209409997
27622,0.347350001
27623,0.414469987
27624,0.200690001
27625,0.237179995
27626,0.209759995
27627,0.228080004
27628,0.463180006
27629,0.0841400027
27630,0.103239998
27631,0.445450008
27632,0.123779997
27633,0.376929998
27634,0.150800005
27635,0.175099999
27636,0.203339994
27637,0.39557001
27638,0.220259994
27639,0.152020007
27640,0.370900005
27641,0.463380009
27642,0.0131700002
27643,0.479739994
27644,0.0943399966
27645,0.275700003
27646,0.0485699996
27647,0.414319992
27648,0.48089999
27649,0.0888400003
27650,0.348399997
27651,0.0828199983
27652,0.162359998
27653,0.110880002
27654,0.0855600014
27655,0.15704
27656,0.269820005
27657,0.43178001
27658,0.290870011
27659,0.451420009
27660,0.220819995
27661,0.0874200016
27662,0.454210013
27663,0.133709997
27664,0.14294
27665,0.294690013
27666,0.484609991
27667,0.281349987
27668,0.465119988
27669,0.483819991
27670,0.264400005
27671,0.317380011
27672,0.0212999992
27673,0.454270005
27674,0.175640002
27675,0.488869995
27676,0.243799999
27677,0.0925799981
27678,0.471170008
27679,0.0829100013
27680,0.448989987
27681,0.159639999
27682,0.283989996
27683,0.223460004
27684,0.226339996
27685,0.454400003
27686,0.126719996
27687,0.247089997
27688,0.185350001
27689,0.129570007
27690,0.137500003
27691,0.149289995
27692,0.162300006
27693,0.191569999
27694,0.28294
27695,0.147159994
27696,0.123450004
27697,0.202470005
27698,0.423429996
27699,0.294809997
27700,0.175500005
27701,0.277949989
27702,0.141934797
27703,0.0358900018
27704,0.270050734
27705,0.218099996
27706,0.413540006
27707,0.115079999
27708,0.0871199965
27709,0.182620004
27710,0.453500003
27711,0.125880003
27712,0.33563
27713,0.486389995
27714,0.347499996
27715,0.488759995
27716,0.086120002
27717,0.399549991
27718,0.399419993
27719,0.137799993
27720,0.461959988
27721,0.17938
27722,0.161960006
27723,0.333689988
27724,0.0680000037
27725,0.164049998
27726,0.35431999
27727,0.276659995
27728,0.0413799994
27729,0.410450011
27730,0.278809994
27731,0.1708
27732,0.339560002
27733,0.162560001
27734,0.302480012
27735,0.05559
27736,0.261539996
27737,0.374599993
27738,0.223340005
27739,0.0882999972
27740,0.278560013
27741,0.295399994
27742,0.222110003
27743,0.120870002
27744,0.175270006
27745,0.143079996
27746,0.229560003
27747,0.0613900013
27748,0.198829994
27749,0.358200014
27750,0.132730007
27751,0.351429999
27752,0.139679998
27753,0.283479989
27754,0.300770015
27755,0.284999996
27756,0.462379992
27757,0.147860005
27758,0.251190007
27759,0.0885900036
27760,0.132420003
27761,0.410879999
27762,0.41139999
27763,0.133890003
27764,0.266492158
27765,0.287730008
27766,0.136840001
27767,0.26275
27768,0.473720014
27769,0.0483100004
27770,0.464590013
27771,0.280200005
27772,0.12133
27773,0.0346000008
27774,0.430400014
27775,0.22146
27776,0.498149991
27777,0.349560738
27778,0.131420001
27779,0.0609100014
27780,0.40298
27781,0.1081274
27782,0.126839995
27783,0.125440001
27784,0.26157999
27785,0.267839998
27786,0.286520004
27787,0.161939994
27788,0.144500002
27789,0.127250001
27790,0.37966001
27791,0.143920004
27792,0.102349997
27793,0.267960012
27794,0.401859999
27795,0.476200014
27796,0.288349986
27797,0.0902199969
27798,0.0225099996
27799,0.479310006
27800,0.449209988
27801,0.155386373
27802,0.100110002
27803,0.484699994
27804,0.11564
27805,0.377920002
27806,0.484200001
27807,0.370229989
27808,0.165099993
27809,0.110619999
27810,0.148300007
27811,0.238169998
27812,0.267349988
27813,0.151629999
27814,0.180580005
27815,0.39379999
27816,0.218360007
27817,0.488059998
27818,0.29835999
27819,0.497920007
27820,0.375120014
27821,0.488200009
27822,0.36555776
27823,0.0876400024
27824,0.147990003
27825,0.262540013
27826,0.309870005
27827,0.0719000027
27828,0.259909987
27829,0.2359
27830,0.0371499993
27831,0.286540002
27832,0.283380002
27833,0.495719999
27834,0.339890003
27835,0.0722299963
27836,0.351539999
27837,0.077639997
27838,0.394520015
27839,0.143519998
27840,0.464300007
27841,0.0942300037
27842,0.109739996
27843,0.460669994
27844,0.0990199968
27845,0.269300014
27846,0.310000002
27847,0.290769994
27848,0.177029997
27849,0.493910015
27850,0.47962001
27851,0.447219998
27852,0.0224200003
27853,0.374729991
27854,0.0554400012
27855,0.0720700026
27856,0.0913800001
27857,0.127890006
27858,0.0603200011
27859,0.140550002
27860,0.233899996
27861,0.0702299997
27862,0.141580001
27863,0.10746
27864,0.186010003
27865,0.22811
27866,0.220650002
27867,0.218079999
27868,0.391030014
27869,0.330339998
27870,0.497000009
27871,0.237010002
27872,0.12331
27873,0.136969998
27874,0.042369999
27875,0.367460012
27876,0.320800006
27877,0.162850007
27878,0.119259998
27879,0.0869299993
27880,0.280979991
27881,0.105619997
27882,0.116130002
27883,0.202150002
27884,0.0492100008
27885,0.218899995
27886,0.180590004
27887,0.113540001
27888,0.118960001
27889,0.0519599989
27890,0.23511
27891,0.139290005
27892,0.196710005
27893,0.104460001
27894,0.448469996
27895,0.224519998
27896,0.48089999
27897,0.353258401
27898,0.26910001
27899,0.381650001
27900,0.45254001
27901,0.26188001
27902,0.48616001
27903,0.377020001
27904,0.356720001
27905,0.183740005
27906,0.0747800022
27907,0.09234
27908,0.074620001
27909,0.447189987
27910,0.132699996
27911,0.121059999
27912,0.414799988
27913,0.106830001
27914,0.482630014
27915,0.199530005
27916,0.0956299976
27917,0.103040002
27918,0.288650006
27919,0.146050006
27920,0.262620002
27921,0.488799989
27922,0.306199998
27923,0.367799997
27924,0.211099997
27925,0.218899995
27926,0.127460003
27927,0.260890007
27928,0.4463
27929,0.131549999
27930,0.120020002
27931,0.470979989
27932,0.343120009
27933,0.441729993
27934,0.335700005
27935,0.208639994
27936,0.238319993
27937,0.0893599987
27938,0.111409999
27939,0.214530006
27940,0.362879992
27941,0.0729300007
27942,0.486039996
27943,0.487320006
27944,0.262490004
27945,0.188219994
27946,0.488350004
27947,0.249599993
27948,0.469810009
27949,0.458563656
27950,0.47022
27951,0.129679993
27952,0.0478500016
27953,0.284999996
27954,0.144779995
27955,0.0580700003
27956,0.0125799999
27957,0.112385102
27958,0.499650002
27959,0.22552
27960,0.203309998
27961,0.118299998
27962,0.112389997
27963,0.471450001
27964,0.142900005
27965,0.338429987
27966,0.240789995
27967,0.468389988
27968,0.265549988
27969,0.0191399995
27970,0.0525199994
27971,0.468380004
27972,0.433860004
27973,0.29084
27974,0.0674799979
27975,0.420130014
27976,0.260769993
27977,0.182980001
27978,0.320890009
27979,0.102279998
27980,0.271420002
27981,0.095069997
27982,0.290699989
27983,0.457509995
27984,0.189319998
27985,0.305220008
27986,0.273369998
27987,0.153300002
27988,0.407169998
27989,0.173219994
27990,0.10509
27991,0.363629997
27992,0.198949993
27993,0.236100003
27994,0.285349995
27995,0.176860005
27996,0.20205
27997,0.201749995
27998,0.312970012
27999,0.1294
28000,0.0527799986
28001,0.0832099989
28002,0.17791
28003,0.46123001
28004,0.0695900023
28005,0.229589999
28006,0.395669997
28007,0.369760007
28008,0.0838000029
28009,0.123170003
28010,0.254539996
28011,0.337550014
28012,0.45708999
28013,0.337410003
28014,0.131410003
28015,0.203600004
28016,0.0838600025
28017,0.281410009
28018,0.299380004
28019,0.0979800001
28020,0.141819999
28021,0.436509997
28022,0.237949997
28023,0.0826499984
28024,0.219809994
28025,0.429529995
28026,0.472649992
28027,0.251300007
28028,0.19686
28029,0.070890002
28030,0.175530002
28031,0.262730002
28032,0.233669996
28033,0.298070014
28034,0.243180007
28035,0.261150002
28036,0.254090011
28037,0.100610003
28038,0.261680007
28039,0.247380003
28040,0.201320007
28041,0.343679994
28042,0.114459999
28043,0.31347999
28044,0.0650999993
28045,0.106310003
28046,0.198090002
28047,0.116429999
28048,0.177489996
28049,0.0334799998
28050,0.299430013
28051,0.162650004
28052,0.0635899976
28053,0.0825499967
28054,0.187360004
28055,0.0799499974
28056,0.309089988
28057,0.462399989
28058,0.463609993
28059,0.29925999
28060,0.10881
28061,0.168111607
28062,0.298669994
28063,0.0595699996
28064,0.110519998
28065,0.478359997
28066,0.0825600028
28067,0.49447
28068,0.450529993
28069,0.366730005
28070,0.261729985
28071,0.360900015
28072,0.357340008
28073,0.362430006
28074,0.165490001
28075,0.0249400008
28076,0.486409992
28077,0.374980003
28078,0.257840008
28079,0.469419986
28080,0.127560005
28081,0.459140003
28082,0.0771600008
28083,0.0582799986
28084,0.155469999
28085,0.293379992
28086,0.217610002
28087,0.46153
28088,0.287609994
28089,0.370270014
28090,0.0621099994
28091,0.103940003
28092,0.323269993
28093,0.195769995
28094,0.494899988
28095,0.257829994
28096,0.106660001
28097,0.492229998
28098,0.357120007
28099,0.405000001
28100,0.138850003
28101,0.0776999965
28102,0.207800001
28103,0.246230006
28104,0.286599994
28105,0.164810002
28106,0.396329999
28107,0.157910004
28108,0.316599995
28109,0.198159993
28110,0.175899997
28111,0.461840004
28112,0.312290013
28113,0.334329993
28114,0.484050006
28115,0.170929998
28116,0.143450007
28117,0.239830002
28118,0.192379996
28119,0.369219989
28120,0.188280001
28121,0.223480001
28122,0.465880007
28123,0.132909998
28124,0.398530006
28125,0.166639999
28126,0.448359996
28127,0.228080004
28128,0.150670007
28129,0.328260005
28130,0.10447
28131,0.288060009
28132,0.0386999995
28133,0.37518999
28134,0.406599998
28135,0.0838399976
28136,0.271570683
28137,0.483909994
28138,0.436540008
28139,0.256949991
28140,0.197029993
28141,0.428119987
28142,0.112520002
28143,0.453370005
28144,0.46085
28145,0.133049995
28146,0.133139998
28147,0.134069994
28148,0.228159994
28149,0.355060011
28150,0.375589997
28151,0.130989999
28152,0.346399993
28153,0.408650011
28154,0.435829997
28155,0.466069996
28156,0.480890006
28157,0.27858001
28158,0.0800099969
28159,0.457130015
28160,0.392360002
28161,0.495799989
28162,0.1008
28163,0.261098206
28164,0.428620011
28165,0.0868000016
28166,0.141839996
28167,0.250239998
28168,0.397599995
28169,0.467579991
28170,0.413300008
28171,0.146380007
28172,0.14937
28173,0.160970002
28174,0.460839987
28175,0.380389988
28176,0.404940009
28177,0.0879999995
28178,0.410299987
28179,0.134570003
28180,0.10007
28181,0.457690001
28182,0.290329993
28183,0.296710014
28184,0.319519997
28185,0.151840001
28186,0.248950005
28187,0.179949999
28188,0.0596200004
28189,0.187240005
28190,0.20273
28191,0.0792099983
28192,0.198310003
28193,0.0545199998
28194,0.0644199997
28195,0.470459998
28196,0.345869988
28197,0.0620100014
28198,0.453530014
28199,0.388150007
28200,0.402505308
28201,0.0370899998
28202,0.203999996
28203,0.129590005
28204,0.416119993
28205,0.189590007
28206,0.128549993
28207,0.472090006
28208,0.284830004
28209,0.479229987
28210,0.237189993
28211,0.381260008
28212,0.222619995
28213,0.438670009
28214,0.15704
28215,0.479999989
28216,0.0826399997
28217,0.154730007
28218,0.37726
28219,0.137119994
28220,0.256900012
28221,0.251780003
28222,0.192629993
28223,0.0797600001
28224,0.383159995
28225,0.395850003
28226,0.297989994
28227,0.101829998
28228,0.450870007
28229,0.300199986
28230,0.463141501
28231,0.276760012
28232,0.107249998
28233,0.402619988
28234,0.0723799989
28235,0.158069998
28236,0.0997299999
28237,0.341154546
28238,0.242708266
28239,0.256660014
28240,0.149409994
28241,0.351980001
28242,0.24955
28243,0.189239994
28244,0.151480004
28245,0.127340004
28246,0.225569993
28247,0.457260013
28248,0.0532200001
28249,0.249620005
28250,0.176589996
28251,0.267269999
28252,0.358350009
28253,0.104419999
28254,0.362470001
28255,0.148699999
28256,0.174830005
28257,0.409590006
28258,0.0629800037
28259,0.248809695
28260,0.488799989
28261,0.0989599973
28262,0.165590003
28263,0.249290004
28264,0.198410004
28265,0.412510008
28266,0.208989993
28267,0.0435299985
28268,0.179509997
28269,0.48168999
28270,0.197170004
28271,0.434740007
28272,0.202299997
28273,0.444449991
28274,0.201230004
28275,0.100170001
28276,0.1052
28277,0.208419994
28278,0.221259996
28279,0.106739998
28280,0.446550012
28281,0.172905505
28282,0.297230005
28283,0.100489996
28284,0.150450006
28285,0.155070007
28286,0.23601
28287,0.411040008
28288,0.493400007
28289,0.0830599964
28290,0.405800015
28291,0.129600003
28292,0.346029997
28293,0.27899
28294,0.463759989
28295,0.196160004
28296,0.246800005
28297,0.484809995
28298,0.102190003
28299,0.157240003
28300,0.145390004
28301,0.418289989
28302,0.115120001
28303,0.421499997
28304,0.4542
28305,0.41238001
28306,0.0841500014
28307,0.485500008
28308,0.441309988
28309,0.369419992
28310,0.455320001
28311,0.487399995
28312,0.274069995
28313,0.172389999
28314,0.136439994
28315,0.140469998
28316,0.473390013
28317,0.227620006
28318,0.295810014
28319,0.490350008
28320,0.0989900008
28321,0.158519998
28322,0.171250001
28323,0.149800003
28324,0.490619987
28325,0.190889999
28326,0.203600004
28327,0.458959997
28328,0.17554
28329,0.210910007
28330,0.0937900022
28331,0.0747300014
28332,0.171289995
28333,0.32901001
28334,0.480769992
28335,0.471179992
28336,0.383450001
28337,0.263619989
28338,0.459019989
28339,0.108149998
28340,0.467000008
28341,0.308589995
28342,0.138390005
28343,0.337469995
28344,0.0996999964
28345,0.471920013
28346,0.367379993
28347,0.467269987
28348,0.126890004
28349,0.287039995
28350,0.484439999
28351,0.22022
28352,0.172930002
28353,0.185599998
28354,0.052170001
28355,0.443850011
28356,0.119309999
28357,0.208560005
28358,0.231220007
28359,0.0857200027
28360,0.108230002
28361,0.254810005
28362,0.46360001
28363,0.308219999
28364,0.331580013
28365,0.460500002
28366,0.189919993
28367,0.189689994
28368,0.215800002
28369,0.181669995
28370,0.308070004
28371,0.205070004
28372,0.0457599983
28373,0.0704500005
28374,0.223279998
28375,0.0358199999
28376,0.320710003
28377,0.225089997
28378,0.10475
28379,0.412439406
28380,0.179120004
28381,0.179869995
28382,0.221522093
28383,0.311960012
28384,0.391689986
28385,0.252149999
28386,0.168819994
28387,0.171829998
28388,0.296229988
28389,0.182160005
28390,0.379720002
28391,0.489740014
28392,0.047460001
28393,0.378639996
28394,0.113810003
28395,0.348049998
28396,0.095859997
28397,0.178979993
28398,0.0245999992
28399,0.146950006
28400,0.150849998
28401,0.312110007
28402,0.472600013
28403,0.141599998
28404,0.476220012
28405,0.265610009
28406,0.376320004
28407,0.499650002
28408,0.241669998
28409,0.0269200001
28410,0.435570002
28411,0.0746100023
28412,0.208700001
28413,0.397089988
28414,0.0620899983
28415,0.142429993
28416,0.196950004
28417,0.0746299997
28418,0.179159999
28419,0.156550005
28420,0.472799987
28421,0.107550003
28422,0.187743798
28423,0.217390001
28424,0.377240002
28425,0.268640012
28426,0.421730012
28427,0.274800003
28428,0.320800006
28429,0.474700004
28430,0.0864199996
28431,0.208299994
28432,0.401289999
28433,0.159700006
28434,0.231999993
28435,0.279300004
28436,0.251749992
28437,0.397460014
28438,0.205620006
28439,0.369049996
28440,0.467180014
28441,0.285970002
28442,0.0763399974
28443,0.0458300002
28444,0.48962
28445,0.293500006
28446,0.280229986
28447,0.165140003
28448,0.478630006
28449,0.0199800003
28450,0.496109992
28451,0.201240003
28452,0.161899999
28453,0.150879994
28454,0.14463
28455,0.226710007
28456,0.47288999
28457,0.285459995
28458,0.359759986
28459,0.0789199993
28460,0.171079993
28461,0.0610999987
28462,0.245069996
28463,0.102289997
28464,0.122620001
28465,0.0618599989
28466,0.109070003
28467,0.408870012
28468,0.163420007
28469,0.243279994
28470,0.0474999994
28471,0.14824
28472,0.0384900011
28473,0.143969998
28474,0.18829
28475,0.195480004
28476,0.161080003
28477,0.487619996
28478,0.124410003
28479,0.273739994
28480,0.433459997
28481,0.180800006
28482,0.0885199979
28483,0.113530003
28484,0.48071
28485,0.420729995
28486,0.111390002
28487,0.0594700016
28488,0.302170008
28489,0.183669999
28490,0.0652099997
28491,0.227109998
28492,0.251599997
28493,0.283120006
28494,0.434909999
28495,0.345479995
28496,0.442770004
28497,0.190249994
28498,0.292760015
28499,0.130569994
28500,0.493200004
28501,0.333629996
28502,0.409839988
28503,0.0807100013
28504,0.386779994
28505,0.351689994
28506,0.310589999
28507,0.0943299979
28508,0.185179994
28509,0.0765900016
28510,0.412389994
28511,0.141460001
28512,0.130480006
28513,0.267430007
28514,0.237269998
28515,0.228650004
28516,0.0759800002
28517,0.231199995
28518,0.48714
28519,0.237020001
28520,0.30915001
28521,0.447899997
28522,0.41753
28523,0.489609987
28524,0.238710001
28525,0.365819991
28526,0.116700001
28527,0.458490014
28528,0.114670001
28529,0.0799100026
28530,0.43434
28531,0.274589986
28532,0.436569989
28533,0.405970007
28534,0.229359999
28535,0.0721900016
28536,0.0981699973
28537,0.11789
28538,0.401549995
28539,0.235870004
28540,0.477290004
28541,0.145170003
28542,0.326270014
28543,0.123070002
28544,0.164959997
28545,0.056880001
28546,0.48706001
28547,0.266330004
28548,0.0811700001
28549,0.142179996
28550,0.167620003
28551,0.137020007
28552,0.478769988
28553,0.252279997
28554,0.0438699983
28555,0.201140001
28556,0.496439993
28557,0.176650003
28558,0.0408999994
28559,0.154770002
28560,0.204929993
28561,0.166820005
28562,0.455049992
28563,0.219510004
28564,0.346540004
28565,0.243530005
28566,0.0857300013
28567,0.326559991
28568,0.34514001
28569,0.435420007
28570,0.0113399997
28571,0.111850001
28572,0.391990006
28573,0.0958900005
28574,0.245660007
28575,0.375160009
28576,0.129350007
28577,0.192849994
28578,0.340950012
28579,0.126990005
28580,0.204779997
28581,0.118220001
28582,0.11682
28583,0.162210003
28584,0.264800012
28585,0.0993999988
28586,0.10182
28587,0.0873500034
28588,0.376370013
28589,0.154290006
28590,0.203610003
28591,0.461169988
28592,0.0835099965
28593,0.0472300015
28594,0.111749999
28595,0.481510013
28596,0.490999997
28597,0.266669989
28598,0.313259989
28599,0.123329997
28600,0.29095
28601,0.148870006
28602,0.206039995
28603,0.355740011
28604,0.131730005
28605,0.161280006
28606,0.0799499974
28607,0.494740009
28608,0.30162999
28609,0.123269998
28610,0.312480003
28611,0.33642
28612,0.467049986
28613,0.133239999
28614,0.372209996
28615,0.256740004
28616,0.483999997
28617,0.154310003
28618,0.301759988
28619,0.493790001
28620,0.358229995
28621,0.246700004
28622,0.144639999
28623,0.486939996
28624,0.117600001
28625,0.08574
28626,0.482730001
28627,0.0842199996
28628,0.172659993
28629,0.322180003
28630,0.247229993
28631,0.24853
28632,0.281370014
28633,0.288320005
28634,0.292589992
28635,0.268269986
28636,0.471210003
28637,0.0627600029
28638,0.207540005
28639,0.0446900018
28640,0.138589993
28641,0.36135
28642,0.353130013
28643,0.462119997
28644,0.490949988
28645,0.173840001
28646,0.306160003
28647,0.228809997
28648,0.190390006
28649,0.130669996
28650,0.156650007
28651,0.303649992
28652,0.494789988
28653,0.323520005
28654,0.235190004
28655,0.298860013
28656,0.169029996
28657,0.10904
28658,0.337859988
28659,0.131500006
28660,0.0423900001
28661,0.137700006
28662,0.243059993
28663,0.232610002
28664,0.355489999
28665,0.401059985
28666,0.382719994
28667,0.344940007
28668,0.0631100014
28669,0.408109993
28670,0.231360003
28671,0.30836001
28672,0.463970006
28673,0.264070004
28674,0.270700008
28675,0.118100002
28676,0.407920003
28677,0.177180007
28678,0.34582001
28679,0.0825899988
28680,0.230279997
28681,0.133279994
28682,0.326819986
28683,0.192619994
28684,0.281289995
28685,0.211009994
28686,0.434799999
28687,0.200179994
28688,0.420720011
28689,0.286810011
28690,0.122309998
28691,0.405609995
28692,0.0841400027
28693,0.152919993
28694,0.397089988
28695,0.257999986
28696,0.20115
28697,0.0729399994
28698,0.179429993
28699,0.288679987
28700,0.118749999
28701,0.219640002
28702,0.0868199989
28703,0.354180008
28704,0.347609997
28705,0.414009988
28706,0.286650002
28707,0.145730004
28708,0.367009997
28709,0.3838
28710,0.293099999
28711,0.192660004
28712,0.30013001
